"transactionRecordId","dataSource","externalReference","amountPaise","currencyCode","transactionDate","ingestedAt","rawDescription","rawPayload"
tx_kmd4gxb2zhs,GATEWAY_SETTLEMENT,pay_TS3WKUW8-REF,-216720,INR,2026-07-19,2026-08-25T23:31:41.637Z,GATEWAY_REFUND: -2167.2 INR,"{""reference"":""pay_TS3WKUW8-REF""}"
tx_2tiixczw394,GATEWAY_SETTLEMENT,pay_SJOT1IXF,940472,INR,2026-08-15,2026-08-25T05:02:36.637Z,BRAINTREE PAYMENT: 9404.72 INR,"{""gatewayProvider"":""STRIPE""}"
tx_qf6c7nzyiz,GATEWAY_SETTLEMENT,pay_VL6MUJ3S_1,634392,INR,2026-08-18,2026-08-26T11:42:39.637Z,GATEWAY_SPLIT_SETTLEMENT: 6343.92 INR,"{""reference"":""pay_VL6MUJ3S_1""}"
tx_hisl2zh1w5,GATEWAY_SETTLEMENT,pay_VL6MUJ3S_2,634391,INR,2026-08-18,2026-08-25T20:54:21.638Z,GATEWAY_SPLIT_SETTLEMENT: 6343.91 INR,"{""reference"":""pay_VL6MUJ3S_2""}"
tx_p357rasbdwn,GATEWAY_SETTLEMENT,pay_QNXUHIZV,1204850,INR,2026-08-04,2026-08-26T01:45:26.638Z,GATEWAY_SETTLEMENT: 12048.5 INR,"{""reference"":""pay_QNXUHIZV""}"
tx_lyqrtt5gmtd,GATEWAY_SETTLEMENT,pay_0KTNFOQH_1,80040,INR,2026-08-13,2026-08-26T14:36:15.638Z,GATEWAY_SPLIT_SETTLEMENT: 800.4 INR,"{""reference"":""pay_0KTNFOQH_1""}"
tx_dj0xl86ak5,GATEWAY_SETTLEMENT,pay_0KTNFOQH_2,80040,INR,2026-08-13,2026-08-25T18:40:59.638Z,GATEWAY_SPLIT_SETTLEMENT: 800.4 INR,"{""reference"":""pay_0KTNFOQH_2""}"
tx_w76kvmnudur,GATEWAY_SETTLEMENT,pay_0KTNFOQH_3,80040,INR,2026-08-13,2026-08-26T07:46:56.638Z,GATEWAY_SPLIT_SETTLEMENT: 800.4 INR,"{""reference"":""pay_0KTNFOQH_3""}"
tx_svh5kg8qt7o,GATEWAY_SETTLEMENT,pay_0KTNFOQH_4,80040,INR,2026-08-13,2026-08-25T22:02:17.638Z,GATEWAY_SPLIT_SETTLEMENT: 800.4 INR,"{""reference"":""pay_0KTNFOQH_4""}"
tx_mcsbg84goq9,GATEWAY_SETTLEMENT,pay_0KTNFOQH_5,80038,INR,2026-08-13,2026-08-26T01:49:00.638Z,GATEWAY_SPLIT_SETTLEMENT: 800.38 INR,"{""reference"":""pay_0KTNFOQH_5""}"
tx_nqrff91417,GATEWAY_SETTLEMENT,pay_4CEXA5Z0,3026539,INR,2026-07-09,2026-08-25T18:49:39.638Z,GATEWAY_SALE: 30265.39 INR,"{""reference"":""pay_4CEXA5Z0""}"
tx_gsmtghg6brq,GATEWAY_SETTLEMENT,pay_4CEXA5Z0-REF,-756635,INR,2026-07-09,2026-08-26T13:37:25.638Z,GATEWAY_REFUND: -7566.35 INR,"{""reference"":""pay_4CEXA5Z0-REF""}"
tx_y43jb7pa5gk,GATEWAY_SETTLEMENT, pay_YXD9TJQR ,3034799,INR,2026-08-14,2026-08-26T06:44:37.638Z,GATEWAY_SETTLEMENT: 30347.99 INR,"{""reference"":"" pay_YXD9TJQR ""}"
tx_l0ki4bnd75d,GATEWAY_SETTLEMENT,pay_D0JKS9RW,1255301,INR,2026-08-18,2026-08-25T20:47:42.638Z,GATEWAY_SETTLEMENT: 12553.01 INR,"{""reference"":""pay_D0JKS9RW""}"
tx_tmizklbzz3i,GATEWAY_SETTLEMENT,pay_OYETVLMD,234053,INR,2026-07-11,2026-08-26T13:22:32.638Z,GATEWAY_SALE: 2340.53 INR,"{""reference"":""pay_OYETVLMD""}"
tx_hd9wnzgkq2m,GATEWAY_SETTLEMENT,pay_OYETVLMD-REF,-58513,INR,2026-07-11,2026-08-26T15:11:15.638Z,GATEWAY_REFUND: -585.13 INR,"{""reference"":""pay_OYETVLMD-REF""}"
tx_t1etksnxqsj,GATEWAY_SETTLEMENT,pay_MDPIAHKV,2358876,INR,2026-08-20,2026-08-26T08:45:29.638Z,GATEWAY_SETTLEMENT: 23588.76 INR,"{""reference"":""pay_MDPIAHKV""}"
tx_0hz5rzmivbsj,GATEWAY_SETTLEMENT,pay_7U9GUC6E,1217235,INR,2026-08-11,2026-08-25T23:29:03.638Z,GATEWAY_SETTLEMENT: 12172.35 INR,"{""reference"":""pay_7U9GUC6E""}"
tx_fygjvzk6xtm,GATEWAY_SETTLEMENT,pay_KE4X6CCW,3444294,INR,2026-07-30,2026-08-26T07:00:28.638Z,GATEWAY_SETTLEMENT: 34442.94 INR,"{""reference"":""pay_KE4X6CCW""}"
tx_7l10izb5j8d,GATEWAY_SETTLEMENT,pay_LIM9B8B1,1648475,INR,2026-07-18,2026-08-24T23:41:18.638Z,STRIPE PAYMENT: 16484.75 INR,"{""gatewayProvider"":""PAYPAL""}"
tx_dtdwvwyc5n,GATEWAY_SETTLEMENT,pay_VTQP7D9A,567477,INR,2026-08-08,2026-08-26T07:05:21.638Z,GATEWAY_SETTLEMENT: 5674.77 INR,"{""reference"":""pay_VTQP7D9A""}"
tx_zmxl1ukexv,GATEWAY_SETTLEMENT,pay_TG3SY7Y5,1890783,INR,2026-08-14,2026-08-26T01:24:31.638Z,GATEWAY_SETTLEMENT: 18907.83 INR,"{""reference"":""pay_TG3SY7Y5""}"
tx_2xf84dbd2w5,GATEWAY_SETTLEMENT,pay_MPHQUNZW,4204058,INR,2026-08-23,2026-08-24T19:36:37.638Z,RAZORPAY PAYMENT: 42040.58 INR,"{""gatewayProvider"":""BRAINTREE""}"
tx_xxosv3lom7,GATEWAY_SETTLEMENT, pay_50EA8EQJ ,1066618,INR,2026-08-16,2026-08-26T05:30:15.638Z,GATEWAY_SALE: 10666.18 INR,"{""reference"":"" pay_50EA8EQJ ""}"
tx_utgmnagoykg,GATEWAY_SETTLEMENT, pay_50EA8EQJ -REF,-266655,INR,2026-08-16,2026-08-25T23:12:30.638Z,GATEWAY_REFUND: -2666.55 INR,"{""reference"":"" pay_50EA8EQJ -REF""}"
tx_8s2tke0r1ky,GATEWAY_SETTLEMENT,pay_FSAZYDEA_1,694353,INR,2026-07-25,2026-08-25T23:12:07.638Z,GATEWAY_SPLIT_SETTLEMENT: 6943.53 INR,"{""reference"":""pay_FSAZYDEA_1""}"
tx_nbtf5hrpvee,GATEWAY_SETTLEMENT,pay_FSAZYDEA_2,694353,INR,2026-07-25,2026-08-26T13:20:42.638Z,GATEWAY_SPLIT_SETTLEMENT: 6943.53 INR,"{""reference"":""pay_FSAZYDEA_2""}"
tx_yaztl6ila5,GATEWAY_SETTLEMENT,pay_FSAZYDEA_3,694354,INR,2026-07-25,2026-08-26T02:37:32.638Z,GATEWAY_SPLIT_SETTLEMENT: 6943.54 INR,"{""reference"":""pay_FSAZYDEA_3""}"
tx_envm9yjif4w,GATEWAY_SETTLEMENT,pay_NX3DGOIW,3460065,INR,2026-08-09,2026-08-25T19:15:01.638Z,GATEWAY_SALE: 34600.65 INR,"{""reference"":""pay_NX3DGOIW""}"
tx_3u6k0oglrad,GATEWAY_SETTLEMENT,pay_NX3DGOIW-REF,-865016,INR,2026-08-09,2026-08-25T21:50:08.638Z,GATEWAY_REFUND: -8650.16 INR,"{""reference"":""pay_NX3DGOIW-REF""}"
tx_5tirdlf30l3,GATEWAY_SETTLEMENT,pay_AX04YZK3,2619055,INR,2026-08-07,2026-08-25T23:17:42.638Z,GATEWAY_SETTLEMENT: 26190.55 INR,"{""reference"":""pay_AX04YZK3""}"
tx_539felon1sl,GATEWAY_SETTLEMENT,pay_X55VECE5_1,60106,INR,2026-07-30,2026-08-26T05:09:00.638Z,GATEWAY_SPLIT_SETTLEMENT: 601.06 INR,"{""reference"":""pay_X55VECE5_1""}"
tx_kxhvvtbzzlm,GATEWAY_SETTLEMENT,pay_X55VECE5_2,60106,INR,2026-07-30,2026-08-26T07:58:59.638Z,GATEWAY_SPLIT_SETTLEMENT: 601.06 INR,"{""reference"":""pay_X55VECE5_2""}"
tx_fo7gir1fob5,GATEWAY_SETTLEMENT,pay_X55VECE5_3,60106,INR,2026-07-30,2026-08-26T10:44:02.638Z,GATEWAY_SPLIT_SETTLEMENT: 601.06 INR,"{""reference"":""pay_X55VECE5_3""}"
tx_j89xxcgy0gg,GATEWAY_SETTLEMENT,pay_X55VECE5_4,60104,INR,2026-07-30,2026-08-26T16:54:51.638Z,GATEWAY_SPLIT_SETTLEMENT: 601.04 INR,"{""reference"":""pay_X55VECE5_4""}"
tx_iq4fo68ylk,GATEWAY_SETTLEMENT,pay_NXKZCCN3_1,746491,INR,2026-07-13,2026-08-25T18:34:30.638Z,GATEWAY_SPLIT_SETTLEMENT: 7464.91 INR,"{""reference"":""pay_NXKZCCN3_1""}"
tx_euu336ub1zv,GATEWAY_SETTLEMENT,pay_NXKZCCN3_2,746491,INR,2026-07-13,2026-08-25T18:35:15.638Z,GATEWAY_SPLIT_SETTLEMENT: 7464.91 INR,"{""reference"":""pay_NXKZCCN3_2""}"
tx_uqp4d4ra0e,GATEWAY_SETTLEMENT,pay_NXKZCCN3_3,746490,INR,2026-07-13,2026-08-26T02:19:13.638Z,GATEWAY_SPLIT_SETTLEMENT: 7464.9 INR,"{""reference"":""pay_NXKZCCN3_3""}"
tx_22g8ddt3hex,GATEWAY_SETTLEMENT,pay_T9JTVW2G,942347,INR,2026-07-27,2026-08-25T22:28:12.638Z,GATEWAY_SETTLEMENT: 9423.47 INR,"{""reference"":""pay_T9JTVW2G""}"
tx_nrrn1lno9h,GATEWAY_SETTLEMENT,pay_YYJTEMTG,3361474,INR,2026-08-03,2026-08-26T06:54:24.638Z,GATEWAY_SALE: 33614.74 INR,"{""reference"":""pay_YYJTEMTG""}"
tx_7rku9d7nhun,GATEWAY_SETTLEMENT,pay_YYJTEMTG-REF,-840369,INR,2026-08-03,2026-08-26T08:38:47.638Z,GATEWAY_REFUND: -8403.69 INR,"{""reference"":""pay_YYJTEMTG-REF""}"
tx_2pq8mdppezo,GATEWAY_SETTLEMENT,pay_D5KZ9BGR,2623243,INR,2026-07-10,2026-08-26T08:17:02.638Z,GATEWAY_SETTLEMENT: 26232.43 INR,"{""reference"":""pay_D5KZ9BGR""}"
tx_qo3cpldpgk,GATEWAY_SETTLEMENT,pay_IBXQ70BF,1413625,INR,2026-08-02,2026-08-26T12:52:27.638Z,GATEWAY_SETTLEMENT: 14136.25 INR,"{""reference"":""pay_IBXQ70BF""}"
tx_kobtzo6e4ss,GATEWAY_SETTLEMENT,pay_0T6G02C4,1798844,INR,2026-07-24,2026-08-25T20:43:43.638Z,GATEWAY_SETTLEMENT: 17988.44 INR,"{""reference"":""pay_0T6G02C4""}"
tx_uax0wai4lkq,GATEWAY_SETTLEMENT,pay_2TEJKS7K_1,407828,INR,2026-07-24,2026-08-26T09:53:46.638Z,GATEWAY_SPLIT_SETTLEMENT: 4078.28 INR,"{""reference"":""pay_2TEJKS7K_1""}"
tx_44u92tin09u,GATEWAY_SETTLEMENT,pay_2TEJKS7K_2,407828,INR,2026-07-24,2026-08-26T14:05:40.638Z,GATEWAY_SPLIT_SETTLEMENT: 4078.28 INR,"{""reference"":""pay_2TEJKS7K_2""}"
tx_orntyq4gljd,GATEWAY_SETTLEMENT,pay_73IO3AI1,2777192,INR,2026-07-21,2026-08-25T23:52:28.638Z,GATEWAY_SETTLEMENT: 27771.92 INR,"{""reference"":""pay_73IO3AI1""}"
tx_tcfrfkncop,GATEWAY_SETTLEMENT,pay_T8NXZQVE_1,338845,INR,2026-07-31,2026-08-26T06:58:34.638Z,GATEWAY_SPLIT_SETTLEMENT: 3388.45 INR,"{""reference"":""pay_T8NXZQVE_1""}"
tx_qrgxgh2c2xk,GATEWAY_SETTLEMENT,pay_T8NXZQVE_2,338845,INR,2026-07-31,2026-08-26T13:24:20.638Z,GATEWAY_SPLIT_SETTLEMENT: 3388.45 INR,"{""reference"":""pay_T8NXZQVE_2""}"
tx_blgdtocc1g,GATEWAY_SETTLEMENT,pay_T8NXZQVE_3,338845,INR,2026-07-31,2026-08-25T22:16:46.638Z,GATEWAY_SPLIT_SETTLEMENT: 3388.45 INR,"{""reference"":""pay_T8NXZQVE_3""}"
tx_a0gk6ora55c,GATEWAY_SETTLEMENT,pay_T8NXZQVE_4,338844,INR,2026-07-31,2026-08-25T21:09:11.638Z,GATEWAY_SPLIT_SETTLEMENT: 3388.44 INR,"{""reference"":""pay_T8NXZQVE_4""}"
tx_2plm16bthwl,GATEWAY_SETTLEMENT,pay_VPQUP9UU,4361697,INR,2026-08-14,2026-08-26T09:28:07.638Z,GATEWAY_SETTLEMENT: 43616.97 INR,"{""reference"":""pay_VPQUP9UU""}"
tx_5035bci3cd,GATEWAY_SETTLEMENT,pay_W65R4WJ5,3054560,INR,2026-08-05,2026-08-25T22:10:02.638Z,GATEWAY_SETTLEMENT: 30545.6 INR,"{""reference"":""pay_W65R4WJ5""}"
tx_x6p3m3yd85,GATEWAY_SETTLEMENT,pay_E3MU1ALR,3308466,INR,2026-08-20,2026-08-26T13:59:11.638Z,GATEWAY_SETTLEMENT: 33084.66 INR,"{""reference"":""pay_E3MU1ALR""}"
tx_159m8elqsuqh,GATEWAY_SETTLEMENT,pay_SU8YL10V_1,326893,INR,2026-07-18,2026-08-26T11:38:13.638Z,GATEWAY_SPLIT_SETTLEMENT: 3268.93 INR,"{""reference"":""pay_SU8YL10V_1""}"
tx_cf17rlfwih,GATEWAY_SETTLEMENT,pay_SU8YL10V_2,326893,INR,2026-07-18,2026-08-26T04:11:12.638Z,GATEWAY_SPLIT_SETTLEMENT: 3268.93 INR,"{""reference"":""pay_SU8YL10V_2""}"
tx_2d37qfhe5po,GATEWAY_SETTLEMENT,pay_SU8YL10V_3,326893,INR,2026-07-18,2026-08-26T06:09:25.638Z,GATEWAY_SPLIT_SETTLEMENT: 3268.93 INR,"{""reference"":""pay_SU8YL10V_3""}"
tx_0s1szoh4zuxd,GATEWAY_SETTLEMENT,pay_SU8YL10V_4,326893,INR,2026-07-18,2026-08-26T07:04:13.638Z,GATEWAY_SPLIT_SETTLEMENT: 3268.93 INR,"{""reference"":""pay_SU8YL10V_4""}"
tx_kb8v8czpj7,GATEWAY_SETTLEMENT,pay_SU8YL10V_5,326893,INR,2026-07-18,2026-08-26T09:20:03.638Z,GATEWAY_SPLIT_SETTLEMENT: 3268.93 INR,"{""reference"":""pay_SU8YL10V_5""}"
tx_tsxecw2e7e,GATEWAY_SETTLEMENT,pay_7S1MU9NQ,1203763,INR,2026-07-12,2026-08-26T08:52:23.638Z,GATEWAY_SETTLEMENT: 12037.63 INR,"{""reference"":""pay_7S1MU9NQ""}"
tx_flvujbvwn0c,GATEWAY_SETTLEMENT,pay_2FBEOBNG,2577795,INR,2026-07-15,2026-08-26T17:41:54.638Z,GATEWAY_SETTLEMENT: 25777.95 INR,"{""reference"":""pay_2FBEOBNG""}"
tx_dkp3ugbqtx,GATEWAY_SETTLEMENT,pay_GC6AE14Y,4421829,INR,2026-08-09,2026-08-26T06:04:50.639Z,GATEWAY_SETTLEMENT: 44218.29 INR,"{""reference"":""pay_GC6AE14Y""}"
tx_jg9y66h7yt,GATEWAY_SETTLEMENT,pay_YGOMRNFF,328249,INR,2026-07-14,2026-08-25T18:55:19.639Z,GATEWAY_SETTLEMENT: 3282.49 INR,"{""reference"":""pay_YGOMRNFF""}"
tx_e81lyngirqp,GATEWAY_SETTLEMENT,pay_OP6YL4OJ,2108887,INR,2026-07-18,2026-08-25T18:49:03.639Z,GATEWAY_SALE: 21088.87 INR,"{""reference"":""pay_OP6YL4OJ""}"
tx_x70lqnnehc8,GATEWAY_SETTLEMENT,pay_OP6YL4OJ-REF,-527222,INR,2026-07-18,2026-08-26T08:15:00.639Z,GATEWAY_REFUND: -5272.22 INR,"{""reference"":""pay_OP6YL4OJ-REF""}"
tx_v7vygbia6ht,GATEWAY_SETTLEMENT,pay_15MY951X,1293562,INR,2026-08-11,2026-08-26T14:08:33.639Z,GATEWAY_SETTLEMENT: 12935.62 INR,"{""reference"":""pay_15MY951X""}"
tx_xgpgqm680ug,GATEWAY_SETTLEMENT,pay_0WDT22GH_1,138037,INR,2026-07-21,2026-08-25T19:35:41.639Z,GATEWAY_SPLIT_SETTLEMENT: 1380.37 INR,"{""reference"":""pay_0WDT22GH_1""}"
tx_hds0ujwl5nu,GATEWAY_SETTLEMENT,pay_0WDT22GH_2,138037,INR,2026-07-21,2026-08-25T19:45:57.639Z,GATEWAY_SPLIT_SETTLEMENT: 1380.37 INR,"{""reference"":""pay_0WDT22GH_2""}"
tx_hw1fz6lswi6,GATEWAY_SETTLEMENT,pay_0WDT22GH_3,138037,INR,2026-07-21,2026-08-26T11:28:23.639Z,GATEWAY_SPLIT_SETTLEMENT: 1380.37 INR,"{""reference"":""pay_0WDT22GH_3""}"
tx_dmp747hmga6,GATEWAY_SETTLEMENT,pay_0WDT22GH_4,138037,INR,2026-07-21,2026-08-25T19:56:14.639Z,GATEWAY_SPLIT_SETTLEMENT: 1380.37 INR,"{""reference"":""pay_0WDT22GH_4""}"
tx_f1vhc6xt08b,GATEWAY_SETTLEMENT,pay_0WDT22GH_5,138039,INR,2026-07-21,2026-08-26T18:24:03.639Z,GATEWAY_SPLIT_SETTLEMENT: 1380.39 INR,"{""reference"":""pay_0WDT22GH_5""}"
tx_6m3609nonsk,GATEWAY_SETTLEMENT,pay_H26YTTRR,908607,INR,2026-07-14,2026-08-25T12:47:05.639Z,RAZORPAY PAYMENT: 9086.07 INR,"{""gatewayProvider"":""STRIPE""}"
tx_d0j1jl8jvcs,GATEWAY_SETTLEMENT,pay_5LH79FN1,3517765,INR,2026-08-16,2026-08-26T02:52:35.639Z,GATEWAY_SETTLEMENT: 35177.65 INR,"{""reference"":""pay_5LH79FN1""}"
tx_b88k6w4xw7,GATEWAY_SETTLEMENT,pay_O8P7YX3R,1210453,INR,2026-07-27,2026-08-25T19:00:52.639Z,GATEWAY_SALE: 12104.53 INR,"{""reference"":""pay_O8P7YX3R""}"
tx_v6fa78vgfja,GATEWAY_SETTLEMENT,pay_O8P7YX3R-REF,-302613,INR,2026-07-27,2026-08-26T00:42:37.639Z,GATEWAY_REFUND: -3026.13 INR,"{""reference"":""pay_O8P7YX3R-REF""}"
tx_4lxf9gdm0te,GATEWAY_SETTLEMENT,G2OZ8992,3007140,INR,2026-08-09,2026-08-26T03:43:40.639Z,GATEWAY_SALE: 30071.4 INR,"{""reference"":""G2OZ8992""}"
tx_v6zno76gm5a,GATEWAY_SETTLEMENT,G2OZ8992-REF,-751785,INR,2026-08-09,2026-08-26T04:55:58.639Z,GATEWAY_REFUND: -7517.85 INR,"{""reference"":""G2OZ8992-REF""}"
tx_b42dsqm5gv,GATEWAY_SETTLEMENT,pay_GWFUMGZI,1915581,INR,2026-08-17,2026-08-26T16:33:53.639Z,GATEWAY_SETTLEMENT: 19155.81 INR,"{""reference"":""pay_GWFUMGZI""}"
tx_dnakoea0wqn,GATEWAY_SETTLEMENT,pay_3C7ANAVY,3773372,INR,2026-07-25,2026-08-26T17:30:02.639Z,GATEWAY_SETTLEMENT: 37733.72 INR,"{""reference"":""pay_3C7ANAVY""}"
tx_3jqsxuxf6hf,GATEWAY_SETTLEMENT,pay_QEJ8BW6Z,274913,INR,2026-08-07,2026-08-26T03:09:01.639Z,GATEWAY_SETTLEMENT: 2749.13 INR,"{""reference"":""pay_QEJ8BW6Z""}"
tx_a89e5lymotd,GATEWAY_SETTLEMENT,PAY_LS1S9ZAZ,3315609,INR,2026-08-10,2026-08-26T18:26:14.639Z,GATEWAY_SETTLEMENT: 33156.09 INR,"{""reference"":""PAY_LS1S9ZAZ""}"
tx_7uxk0hq6rdm,GATEWAY_SETTLEMENT,pay_VGWX8Q90,2576611,INR,2026-07-30,2026-08-26T13:36:43.639Z,GATEWAY_SALE: 25766.11 INR,"{""reference"":""pay_VGWX8Q90""}"
tx_qy2efu737c,GATEWAY_SETTLEMENT,pay_VGWX8Q90-REF,-644153,INR,2026-07-30,2026-08-26T04:50:12.639Z,GATEWAY_REFUND: -6441.53 INR,"{""reference"":""pay_VGWX8Q90-REF""}"
tx_b2o2f49wxgr,GATEWAY_SETTLEMENT,pay_ZCSLIHIH,4237021,INR,2026-08-21,2026-08-26T15:15:09.639Z,GATEWAY_SETTLEMENT: 42370.21 INR,"{""reference"":""pay_ZCSLIHIH""}"
tx_572i6gln9qh,GATEWAY_SETTLEMENT,pay_AI966M51,556287,INR,2026-07-30,2026-08-26T09:43:02.639Z,GATEWAY_SALE: 5562.87 INR,"{""reference"":""pay_AI966M51""}"
tx_ilnkfr6rban,GATEWAY_SETTLEMENT,pay_AI966M51-REF,-139072,INR,2026-07-30,2026-08-26T16:24:52.639Z,GATEWAY_REFUND: -1390.72 INR,"{""reference"":""pay_AI966M51-REF""}"
tx_o1c5t7m757,GATEWAY_SETTLEMENT,pay_EC3XPTU7,4472195,INR,2026-08-18,2026-08-26T07:05:47.639Z,GATEWAY_SETTLEMENT: 44721.95 INR,"{""reference"":""pay_EC3XPTU7""}"
tx_9maaelvwjim,GATEWAY_SETTLEMENT,pay_21NG5RHH,963361,INR,2026-07-19,2026-08-26T12:38:08.639Z,GATEWAY_SETTLEMENT: 9633.61 INR,"{""reference"":""pay_21NG5RHH""}"
tx_mtkfsurl4u,GATEWAY_SETTLEMENT,pay_R2HLBC6H,4288328,INR,2026-08-08,2026-08-25T21:28:06.639Z,GATEWAY_SALE: 42883.28 INR,"{""reference"":""pay_R2HLBC6H""}"
tx_8mpwpjs1cw7,GATEWAY_SETTLEMENT,pay_R2HLBC6H-REF,-1072082,INR,2026-08-08,2026-08-25T22:03:48.639Z,GATEWAY_REFUND: -10720.82 INR,"{""reference"":""pay_R2HLBC6H-REF""}"
tx_678ltaq8igt,GATEWAY_SETTLEMENT,pay_9Q5XO14K_1,1086502,INR,2026-07-12,2026-08-26T03:09:35.639Z,GATEWAY_SPLIT_SETTLEMENT: 10865.02 INR,"{""reference"":""pay_9Q5XO14K_1""}"
tx_irnqwmmh,GATEWAY_SETTLEMENT,pay_9Q5XO14K_2,1086502,INR,2026-07-12,2026-08-25T20:25:39.639Z,GATEWAY_SPLIT_SETTLEMENT: 10865.02 INR,"{""reference"":""pay_9Q5XO14K_2""}"
tx_431ffqtigdi,GATEWAY_SETTLEMENT,pay_Q8V26TDQ,887320,INR,2026-07-19,2026-08-26T01:36:07.639Z,GATEWAY_SALE: 8873.2 INR,"{""reference"":""pay_Q8V26TDQ""}"
tx_we5zz4uoenq,GATEWAY_SETTLEMENT,pay_Q8V26TDQ-REF,-221830,INR,2026-07-19,2026-08-26T07:55:29.639Z,GATEWAY_REFUND: -2218.3 INR,"{""reference"":""pay_Q8V26TDQ-REF""}"
tx_w1yqboxuupl,GATEWAY_SETTLEMENT,pay_80A3W6BB,4086678,INR,2026-07-23,2026-08-26T06:11:25.639Z,GATEWAY_SALE: 40866.78 INR,"{""reference"":""pay_80A3W6BB""}"
tx_lozt11q6mkh,GATEWAY_SETTLEMENT,pay_80A3W6BB-REF,-1021670,INR,2026-07-23,2026-08-26T07:18:03.639Z,GATEWAY_REFUND: -10216.7 INR,"{""reference"":""pay_80A3W6BB-REF""}"
tx_nu0ru33t6mi,GATEWAY_SETTLEMENT,pay_IILEVEXX,356574,INR,2026-08-16,2026-08-26T13:40:59.639Z,GATEWAY_SETTLEMENT: 3565.74 INR,"{""reference"":""pay_IILEVEXX""}"
tx_wsoszioc4h9,GATEWAY_SETTLEMENT,pay_PM84BRWE,3392602,INR,2026-08-18,2026-08-26T03:01:16.639Z,GATEWAY_SETTLEMENT: 33926.02 INR,"{""reference"":""pay_PM84BRWE""}"
tx_xu70yj44u5d,GATEWAY_SETTLEMENT,pay_EBB9VOAJ,1904211,INR,2026-08-21,2026-08-26T02:38:58.639Z,GATEWAY_SETTLEMENT: 19042.11 INR,"{""reference"":""pay_EBB9VOAJ""}"
tx_imsnoubcr4g,GATEWAY_SETTLEMENT,pay_81IEPSO1,4018096,INR,2026-07-24,2026-08-26T00:55:54.639Z,GATEWAY_SETTLEMENT: 40180.96 INR,"{""reference"":""pay_81IEPSO1""}"
tx_lzby624iftt,GATEWAY_SETTLEMENT,pay_WOBI4ZX3,2392797,INR,2026-07-18,2026-08-26T10:47:12.639Z,GATEWAY_SETTLEMENT: 23927.97 INR,"{""reference"":""pay_WOBI4ZX3""}"
tx_gf3stbfh1wr,GATEWAY_SETTLEMENT,pay_4EFDTBYX_1,504161,INR,2026-08-01,2026-08-25T20:12:16.639Z,GATEWAY_SPLIT_SETTLEMENT: 5041.61 INR,"{""reference"":""pay_4EFDTBYX_1""}"
tx_93xiwvspns,GATEWAY_SETTLEMENT,pay_4EFDTBYX_2,504161,INR,2026-08-01,2026-08-26T15:08:41.639Z,GATEWAY_SPLIT_SETTLEMENT: 5041.61 INR,"{""reference"":""pay_4EFDTBYX_2""}"
tx_f9xi8iotdp8,GATEWAY_SETTLEMENT,pay_4EFDTBYX_3,504161,INR,2026-08-01,2026-08-26T01:33:01.639Z,GATEWAY_SPLIT_SETTLEMENT: 5041.61 INR,"{""reference"":""pay_4EFDTBYX_3""}"
tx_p8x2dv9ibvq,GATEWAY_SETTLEMENT,pay_4EFDTBYX_4,504161,INR,2026-08-01,2026-08-25T19:47:40.639Z,GATEWAY_SPLIT_SETTLEMENT: 5041.61 INR,"{""reference"":""pay_4EFDTBYX_4""}"
tx_kc7kihdpsfa,GATEWAY_SETTLEMENT,pay_4EFDTBYX_5,504159,INR,2026-08-01,2026-08-26T07:37:35.639Z,GATEWAY_SPLIT_SETTLEMENT: 5041.59 INR,"{""reference"":""pay_4EFDTBYX_5""}"
tx_bkvxuuzzw08,GATEWAY_SETTLEMENT,pay_192Q8IP4,459244,INR,2026-07-14,2026-08-26T10:36:24.639Z,GATEWAY_SETTLEMENT: 4592.44 INR,"{""reference"":""pay_192Q8IP4""}"
tx_3h23hsg0rmv,GATEWAY_SETTLEMENT,pay_KF5T1ELN,3441030,INR,2026-08-01,2026-08-26T05:07:41.639Z,GATEWAY_SALE: 34410.3 INR,"{""reference"":""pay_KF5T1ELN""}"
tx_nzgk486ucpc,GATEWAY_SETTLEMENT,pay_KF5T1ELN-REF,-860258,INR,2026-08-01,2026-08-26T00:40:48.639Z,GATEWAY_REFUND: -8602.58 INR,"{""reference"":""pay_KF5T1ELN-REF""}"
tx_jm6oxcx1k3,GATEWAY_SETTLEMENT,pay_MHVAYKUB,1613162,INR,2026-08-24,2026-08-25T12:00:01.639Z,BRAINTREE PAYMENT: 16131.62 INR,"{""gatewayProvider"":""RAZORPAY""}"
tx_1iknnnb1cml,GATEWAY_SETTLEMENT,pay_56JNQYBO_1,1127662,INR,2026-08-12,2026-08-26T16:51:57.639Z,GATEWAY_SPLIT_SETTLEMENT: 11276.62 INR,"{""reference"":""pay_56JNQYBO_1""}"
tx_kghv46pee3o,GATEWAY_SETTLEMENT,pay_56JNQYBO_2,1127662,INR,2026-08-12,2026-08-26T05:12:04.639Z,GATEWAY_SPLIT_SETTLEMENT: 11276.62 INR,"{""reference"":""pay_56JNQYBO_2""}"
tx_wlstxnkvfv,GATEWAY_SETTLEMENT,pay_56JNQYBO_3,1127663,INR,2026-08-12,2026-08-26T17:16:01.639Z,GATEWAY_SPLIT_SETTLEMENT: 11276.63 INR,"{""reference"":""pay_56JNQYBO_3""}"
